y_test,y_pred
16768700,16927065.36312849
11462300,6773153.503184713
8001100,7828053.846153846
8326000,12923541.420118343
7953000,7427003.493449782
0,1072818.6046511629
16983400,8670825.2
5955200,6408169.724770642
20751500,18696161.76470588
4448000,8670825.2
5542800,6947436.269430052
1049600,3901062.295081967
10446900,6770826.315789473
11579000,6900063.157894737
33042900,17019851.724137932
17660800,4904854.148471615
153600,2627471.186440678
4992000,2627471.186440678
10040300,18696161.76470588
921600,1681017.3410404625
11504000,8194646.79144385
10096800,4904854.148471615
14488100,9604430.64516129
16842000,15804966.666666666
5160000,4904854.148471615
14904200,13761523.27586207
7897600,5521441.758241759
8499200,3901062.295081967
9373100,8670825.2
12865600,11156651.489361702
1100800,2627471.186440678
6675900,8194646.79144385
6033000,7427003.493449782
3734000,4904854.148471615
4713600,4990861.471861471
2304000,550158.4905660377
4390400,5521441.758241759
3267200,6577257.86163522
7085100,7917255.395683453
7503200,8264716.049382716
3840000,3915054.5454545454
4744000,5648964.814814814
20056100,18696161.76470588
2457600,1211584.2794759825
2995200,2627471.186440678
4910400,4213171.698113208
8271100,9229030.0
14143700,11535673.333333334
12389700,11332790.909090908
2316800,5521441.758241759
12344600,12923541.420118343
1228800,1072818.6046511629
7382400,5648964.814814814
12514900,11156651.489361702
10400000,8264716.049382716
8209100,7335302.857142857
6018000,4904854.148471615
5334400,7502446.511627907
20322800,13761523.27586207
4345800,8670825.2
6787400,4990861.471861471
3843000,6770826.315789473
10514200,8194646.79144385
7587200,7502446.511627907
2653600,4904854.148471615
16582400,18696161.76470588
3677000,6947436.269430052
5257600,5521441.758241759
4296800,4990861.471861471
11363200,5521441.758241759
6599200,6770826.315789473
6188700,9390321.212121213
3011200,5521441.758241759
13287400,11156651.489361702
1382400,1211584.2794759825
2249600,4213171.698113208
5024000,5521441.758241759
4748800,7502446.511627907
204800,550158.4905660377
5559200,6770826.315789473
6317700,6773153.503184713
8934000,6770826.315789473
25130000,18696161.76470588
563200,1681017.3410404625
1587200,3901062.295081967
5923600,7828053.846153846
27945200,24033901.796407185
6445500,7917255.395683453
51200,1681017.3410404625
7414300,11535673.333333334
6110500,10861135.454545455
7274800,7917255.395683453
5894400,8264716.049382716
5356400,6525491.338582677
7098300,10128187.301587302
10419800,9390321.212121213
19437700,24033901.796407185
5531700,6408169.724770642
6199900,6408169.724770642
8823400,12923541.420118343
5990400,1211584.2794759825
6587800,4990861.471861471
9858100,12923541.420118343
20755700,24033901.796407185
15712000,7502446.511627907
4680500,6773153.503184713
7097600,8264716.049382716
6508700,8194646.79144385
14300000,4213171.698113208
5910600,8194646.79144385
153600,1211584.2794759825
6123900,6773153.503184713
6276200,6770826.315789473
512000,1681017.3410404625
345600,2627471.186440678
153600,550158.4905660377
8477500,9604430.64516129
15658800,5648964.814814814
2112000,2627471.186440678
8180100,6773153.503184713
153600,550158.4905660377
10183500,11332790.909090908
1497600,3915054.5454545454
7631200,5648964.814814814
256000,2151101.3698630137
0,1072818.6046511629
2918400,3915054.5454545454
4282300,5424037.226277372
19957100,7427003.493449782
8561600,6525491.338582677
12719900,16927065.36312849
4249600,6577257.86163522
5980800,5648964.814814814
6092800,2627471.186440678
3932000,8264716.049382716
1587200,1153219.0476190476
17122000,5424037.226277372
5916800,4904854.148471615
2728000,5648964.814814814
11977600,5521441.758241759
1126400,2627471.186440678
204800,550158.4905660377
5500000,5624623.2558139535
7641200,6773153.503184713
4626400,4904854.148471615
6970200,8194646.79144385
11360500,10861135.454545455
11985800,4990861.471861471
20315500,13761523.27586207
6739700,7828053.846153846
17280000,8264716.049382716
11204500,12923541.420118343
22996000,24033901.796407185
486400,2627471.186440678
7627200,8264716.049382716
6184900,8194646.79144385
19500600,17019851.724137932
358400,1211584.2794759825
9502400,6770826.315789473
5339600,4990861.471861471
7609400,9155456.0
5544400,6770826.315789473
3660800,2151101.3698630137
13851400,11156651.489361702
5872000,7502446.511627907
9942600,9033719.696969697
358400,550158.4905660377
17053700,16927065.36312849
5888100,7828053.846153846
7883600,6687035.0
4751700,6773153.503184713
6514600,7892860.0
10137700,5424037.226277372
7909900,7917255.395683453
8385600,5521441.758241759
23989800,9155456.0
9356800,2627471.186440678
24431000,16927065.36312849
6679700,6420612.280701755
3123200,1211584.2794759825
4252800,4990861.471861471
5737300,8670825.2
6685200,5648964.814814814
1152000,2627471.186440678
8177600,11156651.489361702
7392000,5521441.758241759
6134400,6577257.86163522
8284800,7502446.511627907
14316800,6577257.86163522
5425800,6947436.269430052
6263200,8194646.79144385
5792600,11267743.47826087
7013800,8617572.727272727
358400,550158.4905660377
3288000,5521441.758241759
1024000,3901062.295081967
6659400,7427003.493449782
5414400,10982058.826923076
3430400,2627471.186440678
6918800,28468400.0
998400,2627471.186440678
10505900,13761523.27586207
4978400,6770826.315789473
8827600,9155456.0
6952900,8194646.79144385
6045400,6420612.280701755
5864200,8670825.2
4255200,5648964.814814814
10109600,14871509.401709402
7844300,9604430.64516129
9548800,3901062.295081967
2636800,2627471.186440678
4394400,4904854.148471615
18560000,5521441.758241759
1843200,2151101.3698630137
7431800,10722364.285714285
3797000,6947436.269430052
12713600,6408169.724770642
332800,2627471.186440678
7604200,6947436.269430052
6240100,6773153.503184713
6945500,6770826.315789473
4149000,5424037.226277372
7755500,6408169.724770642
15823500,24033901.796407185
9630500,13761523.27586207
3126400,4213171.698113208
10044600,7335302.857142857
4547200,5648964.814814814
307200,2627471.186440678
5898400,5572875.1773049645
6522600,6947436.269430052
5770000,6408169.724770642
11108200,7917255.395683453
6092800,3901062.295081967
9560900,12923541.420118343
6539400,5572875.1773049645
8950000,11156651.489361702
5726800,6770826.315789473
5961600,5521441.758241759
11219200,8264716.049382716
14524900,15251452.631578946
5399500,8670825.2
1792000,6577257.86163522
6258600,6770826.315789473
47390100,24033901.796407185
256000,1211584.2794759825
6276300,8670825.2
8645500,7427003.493449782
23440900,24033901.796407185
14412300,18696161.76470588
0,1211584.2794759825
7995200,7502446.511627907
8827200,6770826.315789473
14588500,15251452.631578946
1484800,2627471.186440678
3587200,6577257.86163522
3564800,5521441.758241759
10748800,11156651.489361702
5779000,8194646.79144385
4582400,2627471.186440678
5563200,5572875.1773049645
5351300,6773153.503184713
17368300,18696161.76470588
3769600,5521441.758241759
6255200,5648964.814814814
19735700,24033901.796407185
19146600,16927065.36312849
9763300,8194646.79144385
7711100,8670825.2
6269600,7427003.493449782
16834200,15287400.0
9481900,7427003.493449782
3384400,6947436.269430052
21676800,24033901.796407185
793600,1681017.3410404625
8672600,15597353.333333334
5523200,9033719.696969697
15482700,14871509.401709402
15971100,18696161.76470588
153600,5969066.666666667
4903400,6947436.269430052
12112000,24033901.796407185
16005900,11156651.489361702
1971200,2627471.186440678
716800,2627471.186440678
4978400,6770826.315789473
2304000,1426285.7142857143
6943600,8670825.2
8219400,11156651.489361702
9598700,7828053.846153846
3456000,1681017.3410404625
1075200,1211584.2794759825
153600,550158.4905660377
12668800,11156651.489361702
5230400,8264716.049382716
7572200,10722364.285714285
10710400,7502446.511627907
4709400,6773153.503184713
10642400,5648964.814814814
4198400,2627471.186440678
9879200,9155456.0
6127600,4904854.148471615
5640700,5242493.1034482755
8289000,6770826.315789473
665600,3901062.295081967
13052800,6577257.86163522
0,1072818.6046511629
14801000,10861135.454545455
5088000,6577257.86163522
5649700,8670825.2
6602600,6420612.280701755
6579400,9907051.612903226
7014700,8194646.79144385
2508800,1681017.3410404625
4067200,6577257.86163522
9912000,7502446.511627907
6912000,7502446.511627907
678400,2627471.186440678
9205900,12923541.420118343
15952600,11267743.47826087
7814700,8670825.2
6328000,6577257.86163522
8194100,7892860.0
256000,5196800.0
22507800,5572875.1773049645
6593400,9033719.696969697
2768000,5521441.758241759
4659200,3915054.5454545454
8720000,5648964.814814814
14356000,5648964.814814814
6546100,8194646.79144385
5617000,6770826.315789473
8442100,7427003.493449782
12851600,11156651.489361702
8793900,9033719.696969697
15109600,9155456.0
6545600,5521441.758241759
1254400,2627471.186440678
5054400,4213171.698113208
9199800,11267743.47826087
6577900,8670825.2
9498800,6773153.503184713
358400,1681017.3410404625
10425200,9212127.083333334
4070800,4990861.471861471
7805700,7427003.493449782
332800,2627471.186440678
4433600,5648964.814814814
6604800,6577257.86163522
20350800,17019851.724137932
4985600,7502446.511627907
4889600,41446400.0
7705600,6577257.86163522
5614500,7917255.395683453
8426100,8194646.79144385
9632800,6420612.280701755
230400,1681017.3410404625
13041300,6770826.315789473
921600,2627471.186440678
27371400,24033901.796407185
9360000,30008000.0
6066400,8670825.2
1728000,2627471.186440678
8960000,13761523.27586207
0,550158.4905660377
4045200,4213171.698113208
11556300,10722364.285714285
9071800,24033901.796407185
6733600,6770826.315789473
12062500,12923541.420118343
2963200,5648964.814814814
8754800,7917255.395683453
7300700,6770826.315789473
3739400,9907051.612903226
281600,1153219.0476190476
3430400,4904854.148471615
256000,1072818.6046511629
4615000,8670825.2
4643200,5648964.814814814
4196800,6577257.86163522
256000,2151101.3698630137
204800,2627471.186440678
1433600,2151101.3698630137
4531200,5521441.758241759
1856000,2627471.186440678
9028900,11156651.489361702
5701700,7828053.846153846
19518900,24033901.796407185
7910200,8670825.2
23894800,11156651.489361702
2589600,4213171.698113208
14019500,17019851.724137932
6927200,6408169.724770642
8659000,9033719.696969697
10118100,12923541.420118343
1638400,550158.4905660377
3438200,6525491.338582677
3942400,1211584.2794759825
10540100,8617572.727272727
20861100,18696161.76470588
4778500,6770826.315789473
6450800,7427003.493449782
17556900,11156651.489361702
6500700,7427003.493449782
6029800,8670825.2
6846900,7917255.395683453
10706000,11156651.489361702
5502800,5572875.1773049645
10491400,10861135.454545455
844800,5196800.0
7138300,7335302.857142857
10291200,2627471.186440678
7208500,11267743.47826087
9346600,16927065.36312849
4302400,6525491.338582677
6141600,5648964.814814814
8423100,12923541.420118343
998400,3901062.295081967
6922500,8670825.2
10296200,12923541.420118343
3752700,6770826.315789473
14600000,10982058.826923076
17073000,16927065.36312849
10188800,3901062.295081967
8300300,7828053.846153846
10384000,6577257.86163522
2702400,4213171.698113208
11122700,9033719.696969697
563200,2627471.186440678
4474700,6773153.503184713
6228000,7828053.846153846
16095100,8194646.79144385
5323600,7892860.0
9425100,11156651.489361702
51200,1211584.2794759825
21674600,18696161.76470588
3786400,4213171.698113208
614400,1681017.3410404625
7246200,7427003.493449782
45333200,17019851.724137932
2099200,2627471.186440678
10540000,10982058.826923076
8361200,6947436.269430052
3157300,5424037.226277372
4881400,6770826.315789473
6604600,8670825.2
14962100,10128187.301587302
10093200,10722364.285714285
4727900,8194646.79144385
5792000,6577257.86163522
5019600,5424037.226277372
1638400,1211584.2794759825
8498400,6408169.724770642
3153600,4904854.148471615
256000,1211584.2794759825
6809400,5424037.226277372
6809600,8264716.049382716
7758400,6577257.86163522
4590800,6947436.269430052
9274400,11535673.333333334
6246400,2627471.186440678
3434000,4904854.148471615
2776000,4990861.471861471
7330400,8194646.79144385
16204300,18696161.76470588
8056000,8264716.049382716
5774900,7427003.493449782
1740800,2627471.186440678
9474600,8194646.79144385
10093000,14871509.401709402
7056400,6525491.338582677
1408000,3901062.295081967
8631800,9390321.212121213
2920200,4990861.471861471
3370800,4904854.148471615
5105600,5521441.758241759
10803200,3901062.295081967
6474400,8194646.79144385
6551400,8194646.79144385
3974600,6525491.338582677
6504100,10861135.454545455
8740000,6773153.503184713
4815100,8194646.79144385
972800,2627471.186440678
10715700,8194646.79144385
6172800,6947436.269430052
15093800,18696161.76470588
793600,2151101.3698630137
1625600,2627471.186440678
512000,1211584.2794759825
8000000,5457200.0
384000,2151101.3698630137
25496700,24033901.796407185
5854000,8194646.79144385
4699200,5648964.814814814
11858800,10982058.826923076
20980100,24033901.796407185
11834700,11156651.489361702
6714300,5999249.1228070175
8160000,8264716.049382716
26089300,18696161.76470588
7628700,11156651.489361702
3016000,8264716.049382716
10854400,550158.4905660377
3760400,5572875.1773049645
12754000,8670825.2
6139200,4213171.698113208
31810400,18696161.76470588
2879000,6770826.315789473
18236400,8670825.2
9939800,11267743.47826087
8593600,8264716.049382716
15542700,7427003.493449782
9193800,8032119.354838709
8060800,6577257.86163522
5707200,6770826.315789473
3984000,5648964.814814814
7903200,5648964.814814814
21199800,24033901.796407185
5529700,10128187.301587302
857600,2627471.186440678
3910900,5424037.226277372
153600,1681017.3410404625
10766900,7427003.493449782
6214400,6577257.86163522
6652800,8670825.2
6072600,4990861.471861471
2099200,2151101.3698630137
10312400,11156651.489361702
8742400,5648964.814814814
5681600,9033719.696969697
4550400,7502446.511627907
6112600,7917255.395683453
1587200,3901062.295081967
9062400,3915054.5454545454
2873200,4904854.148471615
3490400,5648964.814814814
9863800,11332790.909090908
10775200,6525491.338582677
4337800,8670825.2
3814400,5521441.758241759
5636800,4213171.698113208
13583100,16927065.36312849
3440000,7502446.511627907
18014100,14871509.401709402
6675900,8617572.727272727
5158400,6577257.86163522
6373600,5572875.1773049645
5047900,6773153.503184713
3814400,2627471.186440678
20110300,8194646.79144385
10942900,8670825.2
12361200,8194646.79144385
4833700,7427003.493449782
9057000,7427003.493449782
998400,2627471.186440678
1960000,5521441.758241759
4343400,5999249.1228070175
20800200,16927065.36312849
10244300,6770826.315789473
11607200,17019851.724137932
3448000,5648964.814814814
8258500,10128187.301587302
15433700,24033901.796407185
8020000,6770826.315789473
6051200,5457200.0
3851500,5424037.226277372
6132400,5624623.2558139535
12097200,13761523.27586207
6600400,4904854.148471615
4918400,5521441.758241759
3336000,4213171.698113208
8632000,8264716.049382716
640000,2627471.186440678
1472000,3915054.5454545454
8160400,13761523.27586207
8608000,7502446.511627907
8903600,7917255.395683453
12561600,7917255.395683453
8851200,7502446.511627907
7894400,8264716.049382716
10493600,7427003.493449782
563200,1681017.3410404625
10056500,11156651.489361702
26226300,18696161.76470588
6380800,6577257.86163522
2048000,1681017.3410404625
4658000,6525491.338582677
6507800,5572875.1773049645
128000,2627471.186440678
1100800,2627471.186440678
25359400,17019851.724137932
2426400,4213171.698113208
13697200,5648964.814814814
3046400,2627471.186440678
17725400,16927065.36312849
7636900,10268700.0
9947300,11156651.489361702
3476000,5648964.814814814
2915200,5521441.758241759
14942600,15251452.631578946
358400,1211584.2794759825
5717200,6947436.269430052
8769200,8670825.2
19745300,7335302.857142857
16644700,24033901.796407185
512000,1211584.2794759825
8052100,10982058.826923076
7152000,5521441.758241759
3878400,3915054.5454545454
11050000,10863653.846153846
5944500,5424037.226277372
6681400,6420612.280701755
4753400,4990861.471861471
10577000,15251452.631578946
10038500,8194646.79144385
9481000,7917255.395683453
92838800,18696161.76470588
4206800,4213171.698113208
9292200,8670825.2
9715200,7502446.511627907
2508800,2151101.3698630137
18099200,7502446.511627907
4314900,8194646.79144385
16751600,16927065.36312849
153600,550158.4905660377
4601600,6577257.86163522
1775200,4213171.698113208
1382400,2627471.186440678
7284100,6773153.503184713
972800,1681017.3410404625
844800,2627471.186440678
11852000,6947436.269430052
4868800,5648964.814814814
18879800,18696161.76470588
7329000,5572875.1773049645
7106000,11156651.489361702
7840000,5521441.758241759
7952900,7427003.493449782
8934400,2627471.186440678
6617700,9604430.64516129
3652800,5648964.814814814
2840000,5424037.226277372
17572000,6770826.315789473
15363100,9604430.64516129
15185900,16927065.36312849
1459200,2627471.186440678
4924800,6577257.86163522
10429600,10722364.285714285
4560700,24033901.796407185
1484800,1681017.3410404625
5345600,5648964.814814814
1177600,1211584.2794759825
2816000,2627471.186440678
1817600,2151101.3698630137
49971200,1211584.2794759825
7041300,7917255.395683453
2432000,2627471.186440678
9582500,11156651.489361702
4103600,4904854.148471615
6512100,8194646.79144385
6894400,6773153.503184713
281600,5196800.0
2572800,2627471.186440678
3780000,5624623.2558139535
12257100,8032119.354838709
22812400,6773153.503184713
15296000,6577257.86163522
3380800,7502446.511627907
1075200,1681017.3410404625
7705600,6577257.86163522
7447300,10722364.285714285
358400,2627471.186440678
2764800,2627471.186440678
3586400,5648964.814814814
8163800,11156651.489361702
5266100,6773153.503184713
4499200,5521441.758241759
896000,2627471.186440678
7091200,2627471.186440678
17280800,24033901.796407185
2560000,1681017.3410404625
33389900,24644666.666666668
17659300,11156651.489361702
5335800,6773153.503184713
6091800,6947436.269430052
4185600,3915054.5454545454
4662400,6577257.86163522
5616400,8670825.2
16007900,14871509.401709402
9688200,12923541.420118343
10758400,7502446.511627907
4780800,7502446.511627907
8324900,8194646.79144385
15757000,24033901.796407185
4588000,6947436.269430052
4732800,5521441.758241759
8347200,6408169.724770642
11750400,6577257.86163522
12406400,6577257.86163522
9499400,4990861.471861471
2048000,3681280.0
9532800,6577257.86163522
3630400,5648964.814814814
6292500,5424037.226277372
9656900,9033719.696969697
4917800,7427003.493449782
3123200,1211584.2794759825
563200,1211584.2794759825
11598900,8194646.79144385
18431600,18696161.76470588
5645000,8670825.2
7689800,7427003.493449782
4348400,8670825.2
6841800,7427003.493449782
5952000,5521441.758241759
11236400,8670825.2
18474500,10982058.826923076
4035200,8264716.049382716
8229100,7427003.493449782
17884700,14871509.401709402
7497600,5624623.2558139535
3699200,3915054.5454545454
5794300,7427003.493449782
5665100,7427003.493449782
8645900,6773153.503184713
12259400,14871509.401709402
5831200,6408169.724770642
1254400,2627471.186440678
3660800,2151101.3698630137
17844800,8194646.79144385
4996300,6773153.503184713
3914900,6770826.315789473
5241700,11156651.489361702
8045000,8194646.79144385
5998400,7502446.511627907
17073100,24033901.796407185
4193200,4213171.698113208
17635100,18696161.76470588
7996800,8194646.79144385
7666400,4990861.471861471
25124000,8194646.79144385
4383400,7917255.395683453
3481600,2627471.186440678
7210800,7427003.493449782
5760100,10722364.285714285
11806000,7917255.395683453
3972800,5648964.814814814
17114400,13761523.27586207
10240000,8264716.049382716
2872800,5648964.814814814
10083800,10722364.285714285
3699200,2627471.186440678
2767000,4990861.471861471
4939700,5242493.1034482755
13956200,10863653.846153846
5927500,5424037.226277372
6629000,8670825.2
7967800,7427003.493449782
7944900,10128187.301587302
332800,2627471.186440678
6311100,6408169.724770642
5894900,7427003.493449782
3180400,4990861.471861471
2867200,1211584.2794759825
5852800,8264716.049382716
7459200,5521441.758241759
601600,3915054.5454545454
3573600,5648964.814814814
8089600,2627471.186440678
8918200,9604430.64516129
25367900,6687035.0
9726300,12923541.420118343
6817600,5648964.814814814
7696000,6577257.86163522
614400,2627471.186440678
4516700,5424037.226277372
3960000,5521441.758241759
3326400,5648964.814814814
2220800,6577257.86163522
4745200,4904854.148471615
7014400,6577257.86163522
819200,2151101.3698630137
9915300,12923541.420118343
6297600,2151101.3698630137
14352600,9033719.696969697
9824600,11156651.489361702
6844600,11156651.489361702
5853300,11156651.489361702
716800,1153219.0476190476
8332800,9033719.696969697
6246000,4904854.148471615
6743000,4990861.471861471
10252800,7502446.511627907
7657000,8670825.2
7552000,2627471.186440678
9653700,12923541.420118343
4608000,2627471.186440678
10836400,7917255.395683453
6169200,7917255.395683453
7453200,8670825.2
27230600,14871509.401709402
10470400,9715200.0
6671400,6525491.338582677
4663000,5572875.1773049645
4805700,6408169.724770642
22242200,24033901.796407185
16034300,18696161.76470588
17706800,8032119.354838709
12361400,14871509.401709402
6293500,5242493.1034482755
6458900,8670825.2
5998400,6577257.86163522
4625600,5648964.814814814
8501000,7892860.0
12514000,13761523.27586207
1356800,2151101.3698630137
102400,550158.4905660377
5419000,9155456.0
3968800,6525491.338582677
716800,2627471.186440678
7981000,8617572.727272727
281600,2627471.186440678
5894400,8670825.2
2124800,2627471.186440678
1408000,2627471.186440678
1766400,3901062.295081967
9372700,5999249.1228070175
6707200,5521441.758241759
9227200,6525491.338582677
8065200,6947436.269430052
3481600,2151101.3698630137
10191500,10722364.285714285
665600,3901062.295081967
13890300,12923541.420118343
12426700,10861135.454545455
6275600,4213171.698113208
2616400,4904854.148471615
8389300,9033719.696969697
5064800,4213171.698113208
4720800,4213171.698113208
5905600,6947436.269430052
6252300,8194646.79144385
4812800,5521441.758241759
8286700,6773153.503184713
716800,3915054.5454545454
6548300,8194646.79144385
8829500,8670825.2
3268000,4213171.698113208
6694700,6408169.724770642
15975900,10722364.285714285
9076700,10982058.826923076
7282000,6947436.269430052
12927800,9390321.212121213
4179200,6577257.86163522
307200,1306548.148148148
11760000,8264716.049382716
5402100,6773153.503184713
12656400,10128187.301587302
8415400,6408169.724770642
7453600,4990861.471861471
6628200,6770826.315789473
4550400,15554400.0
5026400,4213171.698113208
1536000,2151101.3698630137
2569600,6577257.86163522
4812800,5648964.814814814
32144000,18696161.76470588
17372300,14871509.401709402
6374400,6577257.86163522
5673600,6577257.86163522
1297200,4213171.698113208
12591900,7917255.395683453
14745100,11535673.333333334
9884800,9033719.696969697
8159400,9155456.0
6522800,7828053.846153846
6849800,8194646.79144385
3814400,2627471.186440678
1228800,2627471.186440678
4974400,5521441.758241759
9945600,6577257.86163522
21193400,24033901.796407185
3640800,5648964.814814814
384000,2627471.186440678
6928400,5648964.814814814
3020800,2627471.186440678
7244200,6770826.315789473
7287300,7427003.493449782
4102400,6577257.86163522
36268200,16927065.36312849
8331600,7427003.493449782
5745600,5521441.758241759
6246400,1211584.2794759825
486400,1681017.3410404625
6128200,6770826.315789473
4829200,6773153.503184713
3434700,5424037.226277372
10742700,13761523.27586207
23247600,16927065.36312849
7648800,5648964.814814814
9577000,10722364.285714285
5683200,6387200.0
5771000,7828053.846153846
3281400,6947436.269430052
25479500,16927065.36312849
3768000,6770826.315789473
12706100,16927065.36312849
1228800,1211584.2794759825
13290800,16927065.36312849
16972800,3901062.295081967
1254400,2151101.3698630137
6560000,8264716.049382716
2892800,2627471.186440678
10984000,8194646.79144385
6811200,5572875.1773049645
9482300,12923541.420118343
6713200,8670825.2
8288000,6577257.86163522
6302800,5648964.814814814
12199800,9604430.64516129
7193600,2627471.186440678
11188000,6770826.315789473
6406400,5521441.758241759
3750400,4990861.471861471
16686400,18696161.76470588
1305600,3915054.5454545454
1536000,1211584.2794759825
6714000,6770826.315789473
6294300,9390321.212121213
3424000,7502446.511627907
4440200,5572875.1773049645
24344200,8670825.2
3654400,5521441.758241759
8587500,8194646.79144385
10467000,9390321.212121213
17430700,14871509.401709402
5262800,6947436.269430052
6128400,5648964.814814814
21720300,24033901.796407185
8561200,8194646.79144385
691200,2151101.3698630137
5529600,1211584.2794759825
4554600,7427003.493449782
102400,550158.4905660377
13868200,9155456.0
12361300,12923541.420118343
5284700,6773153.503184713
21879900,16927065.36312849
32614400,2627471.186440678
435200,2627471.186440678
204800,2151101.3698630137
4898300,6773153.503184713
486400,2627471.186440678
11525900,8194646.79144385
0,550158.4905660377
7966600,8194646.79144385
9929200,9604430.64516129
5594400,4904854.148471615
2803200,3915054.5454545454
6163400,5572875.1773049645
7566900,10861135.454545455
3098800,6525491.338582677
3221000,5572875.1773049645
9934800,8194646.79144385
8527800,6947436.269430052
4198400,2151101.3698630137
3635200,3915054.5454545454
1433600,1072818.6046511629
14498600,11156651.489361702
742400,1681017.3410404625
5359900,7335302.857142857
6618600,14871509.401709402
24663700,18696161.76470588
14497700,9033719.696969697
6544900,10861135.454545455
7166100,9212127.083333334
7134100,7166255.555555556
15117000,11156651.489361702
5506400,9390321.212121213
3660000,4904854.148471615
22186200,16927065.36312849
11904600,14871509.401709402
460800,2151101.3698630137
6241000,8670825.2
2252800,1211584.2794759825
3449600,5521441.758241759
6009600,5521441.758241759
9762900,9033719.696969697
7239500,6408169.724770642
9424000,6577257.86163522
9796500,9604430.64516129
3714000,4904854.148471615
16168500,7335302.857142857
768000,2627471.186440678
1856000,3915054.5454545454
6453100,6687035.0
14817000,6770826.315789473
4948000,5648964.814814814
1612800,2627471.186440678
256000,1153219.0476190476
3814400,1681017.3410404625
1843200,1681017.3410404625
9912100,9604430.64516129
12170900,12923541.420118343
5164800,6577257.86163522
1740800,1681017.3410404625
5915900,9390321.212121213
14916900,11156651.489361702
460800,2627471.186440678
7625300,10861135.454545455
5435200,4213171.698113208
6966200,8194646.79144385
10310300,9033719.696969697
14237200,8670825.2
9280000,5648964.814814814
8684000,4904854.148471615
4602400,7427003.493449782
9754400,11267743.47826087
1228800,1211584.2794759825
6259200,5521441.758241759
9946900,8194646.79144385
6961000,6770826.315789473
22504200,5424037.226277372
3358600,6947436.269430052
14412800,2627471.186440678
7059900,6773153.503184713
4187000,4990861.471861471
6105600,6577257.86163522
896000,3915054.5454545454
7323300,5999249.1228070175
4774300,6408169.724770642
9375300,10982058.826923076
8245600,7427003.493449782
2636800,2627471.186440678
9491200,12923541.420118343
1280000,2627471.186440678
6651600,10276100.0
15566200,16927065.36312849
11624900,8670825.2
8017000,8194646.79144385
1433600,1211584.2794759825
3926400,6525491.338582677
1484800,1211584.2794759825
6713600,6770826.315789473
2816000,1211584.2794759825
12828200,6770826.315789473
10535200,8617572.727272727
2483200,2627471.186440678
6861200,7892860.0
9639200,8194646.79144385
10096900,11156651.489361702
7750800,11535673.333333334
3736400,5999249.1228070175
3305600,6947436.269430052
15857600,8194646.79144385
8704000,5572875.1773049645
896000,2627471.186440678
5702400,6577257.86163522
332800,1681017.3410404625
716800,2627471.186440678
8073600,6577257.86163522
409600,2627471.186440678
2908800,6577257.86163522
13557800,13761523.27586207
9228300,8617572.727272727
8500000,11156651.489361702
10877600,6947436.269430052
17920000,5521441.758241759
5459200,7502446.511627907
4033400,6525491.338582677
5696000,5521441.758241759
6201600,6577257.86163522
23765700,16927065.36312849
4753600,4990861.471861471
3971200,7502446.511627907
8354800,6947436.269430052
2969600,1306548.148148148
6314600,8194646.79144385
9522200,6900063.157894737
5834600,4990861.471861471
7629700,8194646.79144385
3969600,6577257.86163522
5005600,4213171.698113208
2999600,4904854.148471615
6854400,5648964.814814814
11160500,10128187.301587302
3988800,6525491.338582677
4790800,5648964.814814814
14078400,11267743.47826087
12154400,11156651.489361702
2598400,5521441.758241759
4739200,6525491.338582677
5326600,6525491.338582677
10165600,9155456.0
6268900,10128187.301587302
4155100,7427003.493449782
5609200,6770826.315789473
4721400,6773153.503184713
1587200,1211584.2794759825
947200,2627471.186440678
8961900,16927065.36312849
11440700,7828053.846153846
5859800,7427003.493449782
7439900,10982058.826923076
14487600,6770826.315789473
6784000,2627471.186440678
8518400,5521441.758241759
5972400,4904854.148471615
12356700,13086433.333333334
3739200,5648964.814814814
8837700,12923541.420118343
19584000,6577257.86163522
4142200,6900063.157894737
10429800,12923541.420118343
460800,2151101.3698630137
14791900,18696161.76470588
7708800,6577257.86163522
9825400,10861135.454545455
16166700,8617572.727272727
3100800,6577257.86163522
128000,2627471.186440678
6435200,6577257.86163522
5189400,7427003.493449782
9979700,10861135.454545455
3402400,5648964.814814814
128000,2627471.186440678
11988600,10128187.301587302
5211600,7427003.493449782
5168700,6773153.503184713
3089200,4904854.148471615
10213800,9390321.212121213
8032000,6577257.86163522
5604200,4990861.471861471
8620600,6900063.157894737
8247600,4213171.698113208
51200,550158.4905660377
8763900,12923541.420118343
18435400,18696161.76470588
4236500,6773153.503184713
17691400,24033901.796407185
0,1211584.2794759825
3768100,6770826.315789473
12293200,14871509.401709402
588800,3901062.295081967
4822600,6900063.157894737
6352200,8670825.2
5364900,6773153.503184713
5832800,5572875.1773049645
3520000,6577257.86163522
9960500,15251452.631578946
4025800,6947436.269430052
19417200,24033901.796407185
7239900,9033719.696969697
4288800,4904854.148471615
8956500,8194646.79144385
15571600,18696161.76470588
5778400,5624623.2558139535
8450400,15597353.333333334
5835200,6577257.86163522
4542400,5648964.814814814
4810200,4990861.471861471
10746200,11156651.489361702
2172800,6577257.86163522
2093600,4213171.698113208
6311600,8194646.79144385
2227200,3901062.295081967
17222000,8670825.2
3903400,5424037.226277372
5939000,6947436.269430052
19353600,3915054.5454545454
6178300,6687035.0
9648700,17019851.724137932
4031200,5648964.814814814
8578400,10861135.454545455
